199;anti_air_building;3211.00;9.95;614.00;0.43;0
199;anti_air_building;3209.00;9.95;606.00;4.55;0
199;synthetic_refinery;3207.00;9.98;612.00;0.93;0
199;fuel_silo;3203.00;9.95;609.00;2.49;0
199;radar_station;3205.00;9.98;608.00;0.11;0
199;rocket_site;3211.00;10.03;607.00;2.99;0
199;nuclear_reactor;3211.00;10.03;607.00;4.20;0
200;arms_factory;3429.00;9.85;569.00;0.36;0
200;arms_factory;3428.00;9.98;611.00;4.48;0
200;arms_factory;3450.00;10.00;592.00;0.86;0
200;arms_factory;3411.00;9.93;590.00;3.52;0
200;arms_factory;3445.00;10.07;607.00;0.26;0
200;arms_factory;3457.00;10.00;599.00;2.93;0
200;industrial_complex;3465.00;9.90;571.00;5.59;0
200;industrial_complex;3430.00;10.03;581.00;1.97;0
200;industrial_complex;3458.00;9.82;550.00;4.99;0
200;industrial_complex;3438.00;10.00;603.00;6.20;0
200;industrial_complex;3430.00;10.00;605.00;4.04;0
200;industrial_complex;3431.00;10.00;589.00;0.42;0
200;air_base;3463.00;10.07;610.00;3.44;0
200;naval_base;3482.00;9.60;607.00;-4.33;4558
200;naval_base;3411.00;9.60;606.00;-3.24;4487
200;naval_base;3467.00;9.80;557.00;1.25;4237
200;naval_base;3463.00;9.65;616.00;-4.28;4558
200;naval_base;3468.00;9.50;563.00;1.49;4237
200;bunker;3435.00;9.90;598.00;0.93;0
200;bunker;3446.00;9.80;580.00;2.49;0
200;bunker;3425.00;9.98;577.00;5.15;0
200;bunker;3423.00;10.30;594.00;2.99;0
200;bunker;3459.00;9.90;595.00;4.20;0
200;bunker;3453.00;10.00;544.00;0.94;0
200;bunker;3450.00;10.00;602.00;3.60;0
200;coastal_bunker;3459.00;9.80;529.00;1.25;0
200;coastal_bunker;3408.00;9.50;597.00;-1.18;0
200;coastal_bunker;3465.00;9.80;561.00;1.49;0
200;coastal_bunker;3480.00;9.60;604.00;-4.33;0
200;coastal_bunker;3451.00;9.85;613.00;-2.90;0
200;dockyard;3475.00;9.80;593.00;-4.33;0
200;anti_air_building;3446.00;9.90;574.00;4.11;0
200;anti_air_building;3428.00;10.10;584.00;0.49;0
200;anti_air_building;3462.00;9.80;554.00;3.15;0
200;synthetic_refinery;3438.00;9.90;566.00;6.18;0
200;fuel_silo;3423.00;10.05;608.00;1.10;0
200;radar_station;3447.00;9.90;571.00;6.18;0
200;rocket_site;3470.00;10.00;613.00;3.06;0
200;nuclear_reactor;3452.00;10.03;603.00;3.16;0
201;arms_factory;3834.00;9.90;587.00;0.86;0
201;arms_factory;3865.00;10.15;565.00;3.52;0
201;arms_factory;3833.00;9.90;572.00;0.26;0
201;arms_factory;3853.00;9.95;567.00;2.93;0
201;arms_factory;3832.00;9.93;578.00;5.59;0
201;arms_factory;3883.00;9.98;574.00;1.97;0
201;industrial_complex;3883.00;9.98;566.00;4.99;0
201;industrial_complex;3885.00;9.82;584.00;6.20;0
201;industrial_complex;3850.00;10.10;562.00;4.04;0
201;industrial_complex;3833.00;10.00;581.00;0.42;0
201;industrial_complex;3847.00;10.07;564.00;3.44;0
201;industrial_complex;3846.00;10.25;568.00;4.64;0
201;air_base;3840.00;9.90;604.00;2.48;0
201;naval_base;3882.00;9.50;591.00;-3.03;3870
201;naval_base;3831.00;9.50;569.00;-0.17;4203
201;naval_base;3823.00;9.50;588.00;-3.46;4149
201;bunker;3886.00;9.98;575.00;0.93;0
201;bunker;3832.00;9.93;591.00;2.49;0
201;bunker;3849.00;10.07;561.00;5.15;0
201;coastal_bunker;3842.00;9.90;579.00;-2.68;0
201;coastal_bunker;3841.00;9.60;607.00;-3.46;0
201;coastal_bunker;3885.00;9.85;596.00;-3.03;0
201;dockyard;3862.00;9.95;568.00;-4.66;0
201;anti_air_building;3877.00;9.95;562.00;6.26;0
201;anti_air_building;3837.00;9.93;564.00;4.10;0
201;anti_air_building;3882.00;10.07;570.00;5.66;0
201;synthetic_refinery;3885.00;9.95;593.00;2.05;0
201;fuel_silo;3835.00;10.05;572.00;4.71;0
201;radar_station;3848.00;9.90;573.00;1.83;0
201;rocket_site;3839.00;9.90;602.00;4.11;0
201;nuclear_reactor;3832.00;9.90;594.00;0.49;0
202;arms_factory;3013.00;9.90;604.00;0.26;0
202;arms_factory;3028.00;9.95;599.00;2.93;0
202;arms_factory;3016.00;9.90;601.00;5.59;0
202;arms_factory;3023.00;9.93;601.00;1.97;0
202;arms_factory;3027.00;9.90;585.00;4.99;0
202;arms_factory;3031.00;9.90;592.00;6.20;0
202;industrial_complex;3031.00;9.90;592.00;4.04;0
202;industrial_complex;3021.00;9.95;602.00;0.42;0
202;industrial_complex;3021.00;9.95;602.00;3.44;0
202;industrial_complex;3014.00;9.93;603.00;4.64;0
202;industrial_complex;3025.00;9.90;598.00;2.48;0
202;industrial_complex;3025.00;9.90;598.00;0.32;0
202;air_base;3027.00;10.00;599.00;0.43;0
202;naval_base;3019.00;9.65;606.00;-3.14;3840
202;bunker;3018.00;9.95;604.00;0.93;0
202;coastal_bunker;3022.00;9.50;599.00;-3.14;0
202;dockyard;3016.00;9.93;605.00;-3.14;0
202;anti_air_building;3014.00;9.88;602.00;2.99;0
202;anti_air_building;3014.00;9.88;602.00;4.20;0
202;anti_air_building;3035.00;9.90;592.00;0.94;0
202;synthetic_refinery;3030.00;9.90;595.00;3.60;0
202;fuel_silo;3030.00;9.90;595.00;6.26;0
202;radar_station;3024.00;9.50;596.00;4.46;0
202;rocket_site;3018.00;10.00;603.00;5.66;0
202;nuclear_reactor;3026.00;9.93;603.00;2.05;0
203;arms_factory;3059.00;9.80;605.00;5.59;0
203;arms_factory;3059.00;9.80;605.00;1.97;0
203;arms_factory;3059.00;9.80;605.00;4.99;0
203;arms_factory;3059.00;9.80;605.00;6.20;0
203;arms_factory;3059.00;9.80;605.00;4.04;0
203;arms_factory;3059.00;9.80;605.00;0.42;0
203;industrial_complex;3059.00;9.80;605.00;3.44;0
203;industrial_complex;3059.00;9.80;605.00;4.64;0
203;industrial_complex;3059.00;9.80;605.00;2.48;0
203;industrial_complex;3059.00;9.80;605.00;0.32;0
203;industrial_complex;3059.00;9.80;605.00;0.43;0
203;industrial_complex;3059.00;9.80;605.00;4.55;0
203;air_base;3059.00;9.80;605.00;0.93;0
203;naval_base;3060.00;9.80;595.00;-1.57;3840
203;bunker;3059.00;9.80;605.00;5.15;0
203;coastal_bunker;3059.00;9.50;595.00;-1.57;0
203;dockyard;3060.00;9.82;598.00;-1.57;0
203;anti_air_building;3059.00;9.80;605.00;0.94;0
203;anti_air_building;3059.00;9.80;605.00;3.60;0
203;anti_air_building;3059.00;9.80;605.00;6.26;0
203;synthetic_refinery;3059.00;9.80;605.00;4.10;0
203;fuel_silo;3059.00;9.80;605.00;5.66;0
203;radar_station;3059.00;9.50;601.00;2.59;0
203;rocket_site;3059.00;9.80;605.00;4.71;0
203;nuclear_reactor;3059.00;9.80;605.00;2.55;0
204;arms_factory;4140.00;9.90;600.00;4.99;0
204;arms_factory;4140.00;9.90;600.00;6.20;0
204;arms_factory;4143.00;9.90;599.00;4.04;0
204;arms_factory;4140.00;9.90;600.00;0.42;0
204;arms_factory;4143.00;9.90;599.00;3.44;0
204;arms_factory;4143.00;9.90;599.00;4.64;0
204;industrial_complex;4140.00;9.90;600.00;2.48;0
204;industrial_complex;4143.00;9.90;599.00;0.32;0
204;industrial_complex;4140.00;9.90;600.00;0.43;0
204;industrial_complex;4140.00;9.90;600.00;4.55;0
204;industrial_complex;4143.00;9.90;599.00;0.93;0
204;industrial_complex;4140.00;9.90;600.00;2.49;0
204;air_base;4143.00;9.90;599.00;5.15;0
204;naval_base;4144.00;9.62;598.00;-1.57;4029
204;bunker;4140.00;9.90;600.00;4.20;0
204;coastal_bunker;4142.00;9.50;598.00;-1.57;0
204;dockyard;4147.00;9.65;596.00;-1.57;0
204;anti_air_building;4140.00;9.90;600.00;6.26;0
204;anti_air_building;4143.00;9.90;599.00;4.10;0
204;anti_air_building;4140.00;9.90;600.00;5.66;0
204;synthetic_refinery;4140.00;9.90;600.00;2.05;0
204;fuel_silo;4143.00;9.90;599.00;4.71;0
204;radar_station;4144.00;9.90;599.00;1.83;0
204;rocket_site;4143.00;9.90;599.00;4.11;0
204;nuclear_reactor;4143.00;9.90;599.00;0.49;0
205;arms_factory;3059.00;10.00;574.00;4.04;0
205;arms_factory;3060.00;9.98;571.00;0.42;0
205;arms_factory;3064.00;9.85;591.00;3.44;0
205;arms_factory;3063.00;9.90;577.00;4.64;0
205;arms_factory;3056.00;9.98;575.00;2.48;0
205;arms_factory;3057.00;9.93;573.00;0.32;0
205;industrial_complex;3061.00;9.90;568.00;0.43;0
205;industrial_complex;3060.00;9.90;582.00;4.55;0
205;industrial_complex;3055.00;9.93;576.00;0.93;0
205;industrial_complex;3062.00;10.00;574.00;2.49;0
205;industrial_complex;3061.00;10.00;571.00;5.15;0
205;industrial_complex;3064.00;9.85;593.00;2.99;0
205;air_base;3062.00;9.90;578.00;4.20;0
205;naval_base;3064.00;9.65;570.00;1.57;4140
205;bunker;3061.00;10.00;573.00;3.60;0
205;coastal_bunker;3058.00;9.50;569.00;-0.27;0
205;dockyard;3068.00;9.65;578.00;1.57;0
205;anti_air_building;3056.00;9.95;576.00;5.66;0
205;anti_air_building;3064.00;10.00;574.00;2.05;0
205;anti_air_building;3058.00;9.93;572.00;4.71;0
205;synthetic_refinery;3065.00;9.90;593.00;2.55;0
205;fuel_silo;3063.00;9.90;579.00;4.11;0
205;radar_station;3059.00;9.62;582.00;1.07;0
205;rocket_site;3062.00;10.00;573.00;3.15;0
205;nuclear_reactor;3061.00;9.95;570.00;6.18;0
206;arms_factory;3095.00;9.85;597.00;3.44;0
206;arms_factory;3095.00;9.85;597.00;4.64;0
206;arms_factory;3095.00;9.85;598.00;2.48;0
206;arms_factory;3095.00;9.85;597.00;0.32;0
206;arms_factory;3095.00;9.85;598.00;0.43;0
206;arms_factory;3095.00;9.85;598.00;4.55;0
206;industrial_complex;3095.00;9.85;597.00;0.93;0
206;industrial_complex;3095.00;9.85;598.00;2.49;0
206;industrial_complex;3095.00;9.85;597.00;5.15;0
206;industrial_complex;3095.00;9.85;597.00;2.99;0
206;industrial_complex;3095.00;9.85;598.00;4.20;0
206;industrial_complex;3095.00;9.85;597.00;0.94;0
206;air_base;3095.00;9.85;597.00;3.60;0
206;naval_base;3097.00;9.57;598.00;-1.57;4140
206;bunker;3095.00;9.85;597.00;4.10;0
206;coastal_bunker;3092.00;9.57;595.00;-1.57;0
206;dockyard;3094.00;9.50;597.00;-1.57;0
206;anti_air_building;3095.00;9.85;597.00;4.71;0
206;anti_air_building;3095.00;9.85;598.00;2.55;0
206;anti_air_building;3095.00;9.85;597.00;4.11;0
206;synthetic_refinery;3095.00;9.85;597.00;0.49;0
206;fuel_silo;3095.00;9.85;598.00;3.15;0
206;radar_station;3095.00;9.85;598.00;0.65;0
206;rocket_site;3095.00;9.85;598.00;1.10;0
206;nuclear_reactor;3095.00;9.85;598.00;5.22;0
208;arms_factory;3856.00;9.90;595.00;0.43;0
208;arms_factory;3856.00;9.90;595.00;4.55;0
208;arms_factory;3855.00;9.90;595.00;0.93;0
208;arms_factory;3856.00;9.90;596.00;2.49;0
208;arms_factory;3855.00;9.90;596.00;5.15;0
208;arms_factory;3855.00;9.90;596.00;2.99;0
208;industrial_complex;3856.00;9.90;595.00;4.20;0
208;industrial_complex;3855.00;9.90;595.00;0.94;0
208;industrial_complex;3855.00;9.90;595.00;3.60;0
208;industrial_complex;3856.00;9.90;596.00;6.26;0
208;industrial_complex;3855.00;9.90;596.00;4.10;0
208;industrial_complex;3856.00;9.90;595.00;5.66;0
208;air_base;3856.00;9.90;595.00;2.05;0
208;naval_base;3858.00;9.65;598.00;1.57;4149
208;bunker;3856.00;9.90;596.00;2.55;0
208;coastal_bunker;3854.00;9.50;596.00;1.57;0
208;dockyard;3858.00;9.90;599.00;1.57;0
208;anti_air_building;3856.00;9.90;595.00;3.15;0
208;anti_air_building;3855.00;9.90;595.00;6.18;0
208;anti_air_building;3856.00;9.90;596.00;1.10;0
208;synthetic_refinery;3856.00;9.90;596.00;5.22;0
208;fuel_silo;3855.00;9.90;596.00;3.06;0
208;radar_station;3857.00;9.90;597.00;5.41;0
208;rocket_site;3856.00;9.90;595.00;1.00;0
208;nuclear_reactor;3855.00;9.90;595.00;3.67;0
210;arms_factory;4378.00;9.90;556.00;5.15;0
210;arms_factory;4385.00;10.05;575.00;2.99;0
210;arms_factory;4383.00;10.00;574.00;4.20;0
210;arms_factory;4394.00;9.90;584.00;0.94;0
210;arms_factory;4389.00;10.07;565.00;3.60;0
210;arms_factory;4396.00;9.90;564.00;6.26;0
210;industrial_complex;4381.00;10.00;575.00;4.10;0
210;industrial_complex;4379.00;9.93;574.00;5.66;0
210;industrial_complex;4381.00;9.90;556.00;2.05;0
210;industrial_complex;4385.00;10.15;565.00;4.71;0
210;industrial_complex;4392.00;10.00;564.00;2.55;0
210;industrial_complex;4396.00;9.90;584.00;4.11;0
210;air_base;4376.00;9.90;574.00;0.49;0
210;naval_base;4372.00;9.50;573.00;-0.62;3442
210;bunker;4383.00;10.05;575.00;6.18;0
210;coastal_bunker;4366.00;9.57;584.00;-0.62;0
210;dockyard;4368.00;9.82;564.00;-0.62;0
210;anti_air_building;4372.00;9.80;584.00;3.06;0
210;anti_air_building;4373.00;9.90;556.00;3.16;0
210;anti_air_building;4380.00;9.98;575.00;1.00;0
210;synthetic_refinery;4378.00;9.90;574.00;3.67;0
210;fuel_silo;4389.00;9.98;584.00;0.05;0
210;radar_station;4385.00;10.00;573.00;2.78;0
210;rocket_site;4391.00;10.00;564.00;5.73;0
210;nuclear_reactor;4389.00;9.90;554.00;0.65;0
212;arms_factory;2416.00;9.50;589.00;3.60;0
212;arms_factory;2418.00;9.90;590.00;6.26;0
212;arms_factory;2416.00;9.50;589.00;4.10;0
212;arms_factory;2418.00;9.90;590.00;5.66;0
212;arms_factory;2413.00;9.50;587.00;2.05;0
212;arms_factory;2418.00;9.50;589.00;4.71;0
212;industrial_complex;2413.00;9.50;587.00;2.55;0
212;industrial_complex;2412.00;9.50;588.00;4.11;0
212;industrial_complex;2412.00;9.50;588.00;0.49;0
212;industrial_complex;2413.00;9.90;588.00;3.15;0
212;industrial_complex;2412.00;9.50;589.00;6.18;0
212;industrial_complex;2413.00;9.90;588.00;1.10;0
212;air_base;2413.00;9.90;589.00;5.22;0
212;naval_base;2415.00;9.90;590.00;-1.57;3541
212;bunker;2413.00;9.90;589.00;3.16;0
212;coastal_bunker;2415.00;9.50;589.00;-1.57;0
212;dockyard;2417.00;9.90;590.00;-1.57;0
212;anti_air_building;2415.00;9.50;589.00;0.05;0
212;anti_air_building;2417.00;9.90;590.00;1.61;0
212;anti_air_building;2412.00;9.50;587.00;5.73;0
212;synthetic_refinery;2418.00;9.90;590.00;0.65;0
212;fuel_silo;2412.00;9.50;587.00;4.78;0
212;radar_station;2416.00;9.50;589.00;1.60;0
212;rocket_site;2412.00;9.50;590.00;4.18;0
212;nuclear_reactor;2412.00;9.50;588.00;0.56;0
215;arms_factory;3865.00;9.90;580.00;2.55;0
215;arms_factory;3864.00;9.90;580.00;4.11;0
215;arms_factory;3864.00;9.90;580.00;0.49;0
215;arms_factory;3863.00;9.90;580.00;3.15;0
215;arms_factory;3863.00;9.90;579.00;6.18;0
215;arms_factory;3865.00;9.90;580.00;1.10;0
215;industrial_complex;3865.00;9.90;580.00;5.22;0
215;industrial_complex;3864.00;9.90;580.00;3.06;0
215;industrial_complex;3863.00;9.90;580.00;3.16;0
215;industrial_complex;3863.00;9.90;580.00;1.00;0
215;industrial_complex;3863.00;9.90;579.00;3.67;0
215;industrial_complex;3865.00;9.90;580.00;0.05;0
215;air_base;3864.00;9.90;580.00;1.61;0
215;naval_base;3866.00;9.50;579.00;-3.93;3870
215;bunker;3863.00;9.90;580.00;0.65;0
215;coastal_bunker;3864.00;9.90;579.00;-3.93;0
215;dockyard;3864.00;9.90;581.00;-3.93;0
215;anti_air_building;3865.00;9.90;580.00;4.18;0
215;anti_air_building;3864.00;9.90;580.00;0.56;0
215;anti_air_building;3863.00;9.90;580.00;2.12;0
215;synthetic_refinery;3863.00;9.90;579.00;6.24;0
215;fuel_silo;3863.00;9.90;579.00;1.17;0
215;radar_station;3865.00;9.90;580.00;4.49;0
215;rocket_site;3864.00;9.90;580.00;0.57;0
215;nuclear_reactor;3864.00;9.90;580.00;3.23;0
219;arms_factory;2980.00;9.85;565.00;3.16;0
219;arms_factory;2982.00;9.85;564.00;1.00;0
219;arms_factory;2982.00;9.85;564.00;3.67;0
219;arms_factory;2980.00;9.82;564.00;0.05;0
219;arms_factory;2980.00;9.82;564.00;1.61;0
219;arms_factory;2987.00;9.85;567.00;5.73;0
219;industrial_complex;2979.00;9.80;564.00;0.65;0
219;industrial_complex;2980.00;9.82;567.00;4.78;0
219;industrial_complex;2980.00;9.85;566.00;0.06;0
219;industrial_complex;2981.00;9.90;566.00;4.18;0
219;industrial_complex;2979.00;9.80;566.00;0.56;0
219;industrial_complex;2979.00;9.80;566.00;2.12;0
219;air_base;2980.00;9.85;565.00;6.24;0
219;naval_base;2984.00;9.50;563.00;1.57;3536
219;bunker;2979.00;9.80;565.00;5.29;0
219;coastal_bunker;2977.00;9.50;562.00;1.57;0
219;dockyard;2988.00;9.80;565.00;1.57;0
219;anti_air_building;2979.00;9.80;564.00;5.89;0
219;anti_air_building;2980.00;9.82;567.00;3.73;0
219;anti_air_building;2991.00;9.80;567.00;3.84;0
219;synthetic_refinery;2979.00;9.80;567.00;1.68;0
219;fuel_silo;2979.00;9.80;567.00;5.80;0
219;radar_station;2987.00;9.80;565.00;1.79;0
219;rocket_site;2986.00;9.80;565.00;3.74;0
219;nuclear_reactor;2987.00;9.80;565.00;0.12;0
223;arms_factory;2500.00;10.15;494.00;0.06;0
223;arms_factory;2518.00;10.40;453.00;4.18;0
223;arms_factory;2504.00;10.30;498.00;0.56;0
223;arms_factory;2528.00;10.05;460.00;2.12;0
223;arms_factory;2614.00;10.00;495.00;6.24;0
223;arms_factory;2663.00;10.10;482.00;1.17;0
223;industrial_complex;2608.00;9.90;501.00;5.29;0
223;industrial_complex;2541.00;10.10;496.00;0.57;0
223;industrial_complex;2623.00;10.10;505.00;3.23;0
223;industrial_complex;2538.00;10.32;502.00;5.89;0
223;industrial_complex;2500.00;10.30;482.00;3.73;0
223;industrial_complex;2575.00;10.40;520.00;3.84;0
223;air_base;2508.00;10.03;443.00;1.68;0
223;naval_base;2607.00;9.60;496.00;-0.36;3792
223;naval_base;2491.00;9.65;471.00;-1.57;4567
223;naval_base;2615.00;9.82;541.00;-4.31;4433
223;naval_base;2497.00;9.60;442.00;-1.01;4567
223;naval_base;2525.00;9.85;531.00;-2.84;4134
223;naval_base;2567.00;9.80;544.00;-3.46;4433
223;naval_base;2674.00;9.85;492.00;-3.55;3762
223;naval_base;2550.00;9.50;484.00;0.53;3792
223;naval_base;2651.00;9.90;493.00;-3.85;3762
223;naval_base;2570.00;9.50;497.00;0.54;3792
223;naval_base;2592.00;9.88;550.00;-3.31;4433
223;naval_base;2492.00;9.90;500.00;-3.00;4134
223;naval_base;2651.00;9.90;494.00;1.57;3762
223;naval_base;2525.00;9.60;438.00;0.40;3492
223;naval_base;2594.00;9.88;502.00;0.32;3792
223;naval_base;2538.00;9.90;466.00;1.33;3792
223;naval_base;2518.00;9.85;526.00;-2.50;4134
223;naval_base;2535.00;9.80;537.00;-2.16;4134
223;naval_base;2516.00;9.82;428.00;-0.38;4567
223;naval_base;2626.00;9.88;520.00;-4.17;3508
223;naval_base;2600.00;9.50;501.00;-0.15;3792
223;bunker;2620.00;10.00;519.00;4.42;0
223;bunker;2512.00;10.10;449.00;2.26;0
223;bunker;2591.00;10.10;515.00;4.92;0
223;bunker;2527.00;10.03;452.00;0.19;0
223;bunker;2583.00;9.98;542.00;2.86;0
223;bunker;2534.00;10.38;512.00;0.70;0
223;bunker;2540.00;10.10;522.00;1.91;0
223;bunker;2517.00;10.00;523.00;4.93;0
223;bunker;2539.00;9.95;475.00;1.31;0
223;bunker;2612.00;10.05;499.00;3.97;0
223;bunker;2552.00;9.93;491.00;0.35;0
223;bunker;2588.00;9.90;546.00;3.37;0
223;bunker;2635.00;10.00;498.00;6.04;0
223;bunker;2545.00;10.30;511.00;2.42;0
223;bunker;2495.00;9.90;468.00;0.26;0
223;bunker;2493.00;9.98;496.00;0.36;0
223;bunker;2643.00;10.15;487.00;4.48;0
223;bunker;2566.00;10.05;537.00;0.86;0
223;bunker;2524.00;10.38;469.00;3.88;0
223;bunker;2514.00;10.40;503.00;5.09;0
223;bunker;2578.00;10.30;507.00;2.93;0
223;bunker;2671.00;9.95;487.00;5.59;0
223;bunker;2596.00;9.90;539.00;0.87;0
223;bunker;2515.00;9.90;432.00;4.99;0
223;coastal_bunker;2598.00;9.50;561.00;-3.31;0
223;coastal_bunker;2651.00;9.90;494.00;1.57;0
223;coastal_bunker;2574.00;9.50;497.00;0.32;0
223;coastal_bunker;2663.00;9.50;489.00;-3.55;0
223;coastal_bunker;2560.00;9.82;489.00;0.54;0
223;coastal_bunker;2527.00;9.88;438.00;0.40;0
223;coastal_bunker;2614.00;9.82;544.00;-4.31;0
223;coastal_bunker;2595.00;9.88;504.00;-0.15;0
223;coastal_bunker;2485.00;9.50;494.00;-0.79;0
223;coastal_bunker;2651.00;9.90;493.00;-3.85;0
223;coastal_bunker;2530.00;9.50;533.00;-2.16;0
223;coastal_bunker;2490.00;9.50;471.00;-1.57;0
223;coastal_bunker;2618.00;9.90;522.00;-2.78;0
223;coastal_bunker;2580.00;9.50;546.00;-3.46;0
223;coastal_bunker;2540.00;9.50;466.00;1.33;0
223;coastal_bunker;2513.00;9.50;426.00;-0.38;0
223;coastal_bunker;2607.00;9.60;495.00;-0.36;0
223;coastal_bunker;2495.00;9.50;446.00;-1.01;0
223;coastal_bunker;2523.00;9.82;529.00;-2.84;0
223;coastal_bunker;2500.00;9.85;511.00;-2.50;0
223;coastal_bunker;2541.00;9.88;478.00;0.53;0
223;dockyard;2628.00;9.65;481.00;-0.59;0
223;anti_air_building;2502.00;10.25;500.00;4.11;0
223;anti_air_building;2600.00;9.90;511.00;0.50;0
223;anti_air_building;2515.00;10.38;505.00;2.05;0
223;synthetic_refinery;2668.00;10.07;484.00;6.18;0
223;fuel_silo;2538.00;9.93;467.00;1.10;0
223;radar_station;2587.00;9.50;497.00;4.91;0
223;rocket_site;2596.00;9.90;539.00;0.50;0
223;nuclear_reactor;2498.00;10.07;462.00;4.62;0
225;arms_factory;3102.00;9.90;556.00;6.24;0
225;arms_factory;3101.00;9.85;557.00;1.17;0
225;arms_factory;3101.00;9.85;557.00;5.29;0
225;arms_factory;3102.00;9.90;557.00;0.57;0
225;arms_factory;3102.00;9.90;557.00;3.23;0
225;arms_factory;3103.00;9.90;557.00;5.89;0
225;industrial_complex;3101.00;9.85;558.00;3.73;0
225;industrial_complex;3103.00;9.90;557.00;3.84;0
225;industrial_complex;3102.00;9.90;558.00;1.68;0
225;industrial_complex;3102.00;9.90;558.00;5.80;0
225;industrial_complex;3102.00;9.90;558.00;0.72;0
225;industrial_complex;3101.00;9.85;555.00;3.74;0
225;air_base;3102.00;9.85;555.00;0.12;0
225;naval_base;3100.00;9.50;554.00;-1.57;4140
225;bunker;3102.00;9.85;555.00;4.35;0
225;coastal_bunker;3104.00;9.88;558.00;-1.57;0
225;dockyard;3103.00;9.88;559.00;-1.57;0
225;anti_air_building;3102.00;9.90;556.00;1.23;0
225;anti_air_building;3101.00;9.85;557.00;2.79;0
225;anti_air_building;3101.00;9.85;557.00;0.63;0
225;synthetic_refinery;3102.00;9.90;557.00;3.30;0
225;fuel_silo;3102.00;9.90;557.00;5.96;0
225;radar_station;3104.00;9.88;558.00;2.74;0
225;rocket_site;3101.00;9.85;558.00;3.90;0
225;nuclear_reactor;3101.00;9.85;558.00;1.74;0
230;arms_factory;3072.00;10.03;536.00;0.72;0
230;arms_factory;3068.00;10.10;531.00;3.74;0
230;arms_factory;3078.00;10.05;537.00;0.12;0
230;arms_factory;3066.00;10.05;534.00;4.25;0
230;arms_factory;3073.00;10.20;539.00;4.35;0
230;arms_factory;3076.00;10.05;535.00;2.19;0
230;industrial_complex;3065.00;10.00;531.00;4.85;0
230;industrial_complex;3074.00;10.15;537.00;1.23;0
230;industrial_complex;3068.00;10.10;533.00;2.79;0
230;industrial_complex;3070.00;10.05;539.00;0.63;0
230;industrial_complex;3073.00;10.03;535.00;3.30;0
230;industrial_complex;3075.00;10.05;540.00;5.96;0
230;air_base;3070.00;10.07;537.00;2.70;0
230;naval_base;3059.00;9.50;527.00;-0.67;4480
230;bunker;3075.00;10.15;538.00;1.74;0
230;coastal_bunker;3061.00;9.50;541.00;-2.55;0
230;dockyard;3062.00;9.50;523.00;-0.67;0
230;anti_air_building;3076.00;10.10;536.00;2.35;0
230;anti_air_building;3061.00;9.88;533.00;0.19;0
230;anti_air_building;3071.00;10.10;538.00;1.39;0
230;synthetic_refinery;3069.00;10.10;534.00;4.42;0
230;fuel_silo;3068.00;10.00;540.00;2.26;0
230;radar_station;3072.00;10.00;535.00;4.45;0
230;rocket_site;3068.00;10.10;531.00;0.19;0
230;nuclear_reactor;3067.00;10.07;538.00;2.86;0
236;arms_factory;3985.00;9.88;533.00;2.70;0
236;arms_factory;3984.00;9.90;534.00;3.90;0
236;arms_factory;3979.00;9.88;532.00;1.74;0
236;arms_factory;3980.00;9.90;534.00;4.41;0
236;arms_factory;3980.00;9.85;531.00;5.97;0
236;arms_factory;3983.00;9.90;532.00;2.35;0
236;industrial_complex;3984.00;9.90;534.00;0.19;0
236;industrial_complex;3979.00;9.88;532.00;1.39;0
236;industrial_complex;3981.00;9.90;533.00;4.42;0
236;industrial_complex;3981.00;9.85;531.00;2.26;0
236;industrial_complex;3983.00;9.90;532.00;4.92;0
236;industrial_complex;3985.00;9.88;533.00;0.19;0
236;air_base;3979.00;9.88;532.00;2.86;0
236;naval_base;3988.00;9.50;532.00;-4.47;3552
236;bunker;3985.00;9.90;535.00;1.91;0
236;coastal_bunker;3987.00;9.85;536.00;-4.47;0
236;dockyard;3986.00;9.50;532.00;-4.47;0
236;anti_air_building;3989.00;9.88;535.00;3.97;0
236;anti_air_building;3982.00;9.90;533.00;0.35;0
236;anti_air_building;3985.00;9.90;535.00;3.37;0
236;synthetic_refinery;3981.00;9.85;531.00;6.04;0
236;fuel_silo;3986.00;9.85;533.00;2.42;0
236;radar_station;3985.00;9.90;535.00;5.40;0
236;rocket_site;3979.00;9.88;532.00;0.36;0
236;nuclear_reactor;3986.00;9.90;535.00;4.48;0
237;arms_factory;3713.00;9.98;530.00;1.74;0
237;arms_factory;3690.00;9.98;512.00;4.41;0
237;arms_factory;3710.00;10.05;511.00;5.97;0
237;arms_factory;3713.00;9.98;532.00;2.35;0
237;arms_factory;3709.00;10.00;512.00;0.19;0
237;arms_factory;3703.00;9.95;512.00;1.39;0
237;industrial_complex;3695.00;9.90;496.00;4.42;0
237;industrial_complex;3695.00;10.20;506.00;2.26;0
237;industrial_complex;3713.00;10.00;512.00;4.92;0
237;industrial_complex;3698.00;9.98;497.00;0.19;0
237;industrial_complex;3704.00;10.30;506.00;2.86;0
237;industrial_complex;3708.00;9.98;513.00;0.70;0
237;air_base;3691.00;10.00;513.00;1.91;0
237;naval_base;3715.00;9.90;510.00;1.30;3569
237;bunker;3690.00;9.95;514.00;1.31;0
237;coastal_bunker;3693.00;9.50;495.00;-0.92;0
237;dockyard;3693.00;9.93;511.00;-3.32;0
237;anti_air_building;3687.00;10.00;507.00;3.37;0
